complaint_id,year,general_cap_classification,race
15-0447,2015,DEPARTMENTAL VIOLATIONS,Black
15-0447,2015,DEPARTMENTAL VIOLATIONS,Black
15-0448,2015,VERBAL ABUSE,Other/NA
15-0449,2015,LACK OF SERVICE,White
15-0450,2015,LACK OF SERVICE,Other/NA
15-0451,2015,UNPROFESSIONAL CONDUCT,Other/NA
15-0451,2015,UNPROFESSIONAL CONDUCT,Other/NA
15-0452,2015,CRIMINAL ALLEGATION,Black
15-0452,2015,CRIMINAL ALLEGATION,Black
15-0452,2015,CRIMINAL ALLEGATION,Black
15-0452,2015,CRIMINAL ALLEGATION,Black
15-0453,2015,DEPARTMENTAL VIOLATIONS,Black
15-0453,2015,DEPARTMENTAL VIOLATIONS,Black
15-0454,2015,LACK OF SERVICE,Black
15-0454,2015,LACK OF SERVICE,Black
15-0455,2015,LACK OF SERVICE,White
15-0455,2015,LACK OF SERVICE,White
15-0455,2015,LACK OF SERVICE,White
15-0456,2015,HARASSMENT,Black
15-0457,2015,LACK OF SERVICE,White
15-0457,2015,LACK OF SERVICE,White
15-0458,2015,HARASSMENT,Black
15-0459,2015,PHYSICAL ABUSE,Black
15-0459,2015,PHYSICAL ABUSE,Black
15-0460,2015,VERBAL ABUSE,Other/NA
15-0460,2015,VERBAL ABUSE,Other/NA
15-0461,2015,PHYSICAL ABUSE,Other/NA
15-0461,2015,PHYSICAL ABUSE,Other/NA
15-0461,2015,PHYSICAL ABUSE,Other/NA
15-0462,2015,LACK OF SERVICE,White
15-0463,2015,DEPARTMENTAL VIOLATIONS,White
15-0463,2015,DEPARTMENTAL VIOLATIONS,White
15-0464,2015,LACK OF SERVICE,Black
15-0465,2015,PHYSICAL ABUSE,Black
15-0466,2015,NON-INVESTIGATORY INCIDENT,Black
15-0467,2015,LACK OF SERVICE,Black
15-0467,2015,LACK OF SERVICE,Black
15-0468,2015,PHYSICAL ABUSE,White
15-0468,2015,PHYSICAL ABUSE,White
15-0469,2015,DOMESTIC,Black
15-0469,2015,DOMESTIC,Black
15-0470,2015,PHYSICAL ABUSE,Other/NA
15-0470,2015,PHYSICAL ABUSE,Other/NA
15-0470,2015,PHYSICAL ABUSE,Other/NA
15-0470,2015,PHYSICAL ABUSE,Other/NA
15-0470,2015,PHYSICAL ABUSE,Other/NA
15-0470,2015,PHYSICAL ABUSE,Other/NA
15-0471,2015,VERBAL ABUSE,Black
15-0472,2015,DEPARTMENTAL VIOLATIONS,Black
15-0473,2015,VERBAL ABUSE,Other/NA
15-0474,2015,DEPARTMENTAL VIOLATIONS,Other/NA
15-0474,2015,DEPARTMENTAL VIOLATIONS,Other/NA
15-0475,2015,DEPARTMENTAL VIOLATIONS,Black
15-0476,2015,FALSIFICATION,Black
15-0476,2015,FALSIFICATION,Black
15-0476,2015,FALSIFICATION,Black
15-0476,2015,FALSIFICATION,Black
15-0476,2015,FALSIFICATION,Black
15-0477,2015,LACK OF SERVICE,Black
15-0477,2015,LACK OF SERVICE,Black
15-0478,2015,FALSIFICATION,Black
15-0478,2015,FALSIFICATION,Black
15-0478,2015,FALSIFICATION,Black
15-0478,2015,FALSIFICATION,Black
15-0479,2015,DEPARTMENTAL VIOLATIONS,Black
15-0480,2015,LACK OF SERVICE,Black
15-0481,2015,VERBAL ABUSE,White
15-0482,2015,DEPARTMENTAL VIOLATIONS,Other/NA
15-0482,2015,DEPARTMENTAL VIOLATIONS,Other/NA
15-0482,2015,DEPARTMENTAL VIOLATIONS,Other/NA
15-0482,2015,DEPARTMENTAL VIOLATIONS,Other/NA
15-0482,2015,DEPARTMENTAL VIOLATIONS,Other/NA
15-0482,2015,DEPARTMENTAL VIOLATIONS,Other/NA
15-0483,2015,DEPARTMENTAL VIOLATIONS,Black
15-0483,2015,DEPARTMENTAL VIOLATIONS,Black
15-0483,2015,DEPARTMENTAL VIOLATIONS,Black
15-0483,2015,DEPARTMENTAL VIOLATIONS,Black
15-0483,2015,DEPARTMENTAL VIOLATIONS,Black
15-0483,2015,DEPARTMENTAL VIOLATIONS,Black
15-0483,2015,DEPARTMENTAL VIOLATIONS,Black
15-0483,2015,DEPARTMENTAL VIOLATIONS,Black
15-0483,2015,DEPARTMENTAL VIOLATIONS,Black
15-0483,2015,DEPARTMENTAL VIOLATIONS,Black
15-0483,2015,DEPARTMENTAL VIOLATIONS,Black
15-0483,2015,DEPARTMENTAL VIOLATIONS,Black
15-0483,2015,DEPARTMENTAL VIOLATIONS,Black
15-0483,2015,DEPARTMENTAL VIOLATIONS,Black
15-0484,2015,PHYSICAL ABUSE,Black
15-0484,2015,PHYSICAL ABUSE,Black
15-0484,2015,PHYSICAL ABUSE,Black
15-0484,2015,PHYSICAL ABUSE,Black
15-0485,2015,CRIMINAL ALLEGATION,Black
15-0485,2015,CRIMINAL ALLEGATION,Black
15-0486,2015,LACK OF SERVICE,White
15-0486,2015,LACK OF SERVICE,White
15-0487,2015,DEPARTMENTAL VIOLATIONS,Black
15-0487,2015,DEPARTMENTAL VIOLATIONS,Black
15-0487,2015,DEPARTMENTAL VIOLATIONS,Black
15-0487,2015,DEPARTMENTAL VIOLATIONS,Black
15-0488,2015,DEPARTMENTAL VIOLATIONS,White
15-0488,2015,DEPARTMENTAL VIOLATIONS,White
15-0488,2015,DEPARTMENTAL VIOLATIONS,White
15-0488,2015,DEPARTMENTAL VIOLATIONS,White
15-0488,2015,DEPARTMENTAL VIOLATIONS,White
15-0489,2015,NON-INVESTIGATORY INCIDENT,Black
15-0489,2015,NON-INVESTIGATORY INCIDENT,Black
15-0489,2015,NON-INVESTIGATORY INCIDENT,Black
15-0490,2015,PHYSICAL ABUSE,Black
15-0491,2015,HARASSMENT,Black
15-0491,2015,HARASSMENT,Black
15-0492,2015,DEPARTMENTAL VIOLATIONS,White
15-0493,2015,LACK OF SERVICE,White
15-0494,2015,HARASSMENT,Black
15-0494,2015,HARASSMENT,Black
15-0495,2015,PHYSICAL ABUSE,White
15-0496,2015,VERBAL ABUSE,White
15-0497,2015,LACK OF SERVICE,Other/NA
15-0497,2015,LACK OF SERVICE,Other/NA
15-0497,2015,LACK OF SERVICE,Other/NA
15-0497,2015,LACK OF SERVICE,Other/NA
15-0498,2015,VERBAL ABUSE,Black
15-0499,2015,DEPARTMENTAL VIOLATIONS,Other/NA
15-0499,2015,DEPARTMENTAL VIOLATIONS,Other/NA
15-0500,2015,LACK OF SERVICE,Other/NA
15-0500,2015,LACK OF SERVICE,Other/NA
15-0500,2015,LACK OF SERVICE,Other/NA
15-0501,2015,LACK OF SERVICE,Black
15-0501,2015,LACK OF SERVICE,Black
15-0501,2015,LACK OF SERVICE,Black
15-0501,2015,LACK OF SERVICE,Black
15-0502,2015,NON-INVESTIGATORY INCIDENT,Black
15-0503,2015,PHYSICAL ABUSE,Black
15-0503,2015,PHYSICAL ABUSE,Black
15-0503,2015,PHYSICAL ABUSE,Black
15-0504,2015,LACK OF SERVICE,Black
15-0505,2015,LACK OF SERVICE,White
15-0506,2015,PHYSICAL ABUSE,Other/NA
15-0506,2015,PHYSICAL ABUSE,Other/NA
15-0506,2015,PHYSICAL ABUSE,Other/NA
15-0506,2015,PHYSICAL ABUSE,Other/NA
15-0506,2015,PHYSICAL ABUSE,Other/NA
15-0506,2015,PHYSICAL ABUSE,Other/NA
15-0507,2015,PHYSICAL ABUSE,Black
15-0507,2015,PHYSICAL ABUSE,Black
15-0507,2015,PHYSICAL ABUSE,Black
15-0507,2015,PHYSICAL ABUSE,Black
15-0508,2015,DEPARTMENTAL VIOLATIONS,Other/NA
15-0508,2015,DEPARTMENTAL VIOLATIONS,Other/NA
15-0509,2015,DEPARTMENTAL VIOLATIONS,Other/NA
15-0509,2015,DEPARTMENTAL VIOLATIONS,Other/NA
15-0509,2015,DEPARTMENTAL VIOLATIONS,Other/NA
15-0509,2015,DEPARTMENTAL VIOLATIONS,Other/NA
15-0510,2015,LACK OF SERVICE,White
15-0510,2015,LACK OF SERVICE,White
15-0511,2015,DEPARTMENTAL VIOLATIONS,Black
15-0511,2015,DEPARTMENTAL VIOLATIONS,Black
15-0512,2015,NON-INVESTIGATORY INCIDENT,Black
15-0513,2015,PHYSICAL ABUSE,Black
15-0513,2015,PHYSICAL ABUSE,Black
15-0513,2015,PHYSICAL ABUSE,Black
15-0513,2015,PHYSICAL ABUSE,Black
15-0514,2015,CRIMINAL ALLEGATION,Other/NA
15-0514,2015,CRIMINAL ALLEGATION,Other/NA
15-0515,2015,PHYSICAL ABUSE,White
15-0515,2015,PHYSICAL ABUSE,White
15-0516,2015,DEPARTMENTAL VIOLATIONS,Black
15-0517,2015,DEPARTMENTAL VIOLATIONS,Black
15-0517,2015,DEPARTMENTAL VIOLATIONS,Black
15-0518,2015,DEPARTMENTAL VIOLATIONS,Black
15-0519,2015,VERBAL ABUSE,White
15-0519,2015,VERBAL ABUSE,White
15-0519,2015,VERBAL ABUSE,White
15-0520,2015,CIVIL RIGHTS COMPLAINT,Black
15-0520,2015,CIVIL RIGHTS COMPLAINT,Black
15-0520,2015,CIVIL RIGHTS COMPLAINT,Black
15-0520,2015,CIVIL RIGHTS COMPLAINT,Black
15-0520,2015,CIVIL RIGHTS COMPLAINT,Black
15-0520,2015,CIVIL RIGHTS COMPLAINT,Black
15-0521,2015,DEPARTMENTAL VIOLATIONS,Black
15-0522,2015,DEPARTMENTAL VIOLATIONS,White
15-0523,2015,CRIMINAL ALLEGATION,Black
15-0524,2015,DOMESTIC,Black
15-0524,2015,DOMESTIC,Black
15-0524,2015,DOMESTIC,Black
15-0525,2015,DEPARTMENTAL VIOLATIONS,Black
15-0525,2015,DEPARTMENTAL VIOLATIONS,Black
15-0526,2015,PHYSICAL ABUSE,Black
15-0526,2015,PHYSICAL ABUSE,Black
15-0527,2015,DEPARTMENTAL VIOLATIONS,Black
15-0527,2015,DEPARTMENTAL VIOLATIONS,Black
15-0527,2015,DEPARTMENTAL VIOLATIONS,Black
15-0527,2015,DEPARTMENTAL VIOLATIONS,Black
15-0527,2015,DEPARTMENTAL VIOLATIONS,Black
15-0527,2015,DEPARTMENTAL VIOLATIONS,Black
15-0528,2015,LACK OF SERVICE,Black
15-0528,2015,LACK OF SERVICE,Black
15-0529,2015,DEPARTMENTAL VIOLATIONS,Black
15-0529,2015,DEPARTMENTAL VIOLATIONS,Black
15-0530,2015,PHYSICAL ABUSE,Black
15-0530,2015,PHYSICAL ABUSE,Black
15-0530,2015,PHYSICAL ABUSE,Black
15-0530,2015,PHYSICAL ABUSE,Black
15-0531,2015,LACK OF SERVICE,White
15-0531,2015,LACK OF SERVICE,White
15-0531,2015,LACK OF SERVICE,White
15-0531,2015,LACK OF SERVICE,White
15-0531,2015,LACK OF SERVICE,White
15-0532,2015,VERBAL ABUSE,Black
15-0533,2015,LACK OF SERVICE,White
15-0534,2015,DEPARTMENTAL VIOLATIONS,Black
15-0534,2015,DEPARTMENTAL VIOLATIONS,Black
15-0534,2015,DEPARTMENTAL VIOLATIONS,Black
15-0534,2015,DEPARTMENTAL VIOLATIONS,Black
15-0535,2015,CRIMINAL ALLEGATION,Black
15-0536,2015,CRIMINAL ALLEGATION,Black
15-0536,2015,CRIMINAL ALLEGATION,Black
15-0536,2015,CRIMINAL ALLEGATION,Black
15-0536,2015,CRIMINAL ALLEGATION,Black
15-0537,2015,DEPARTMENTAL VIOLATIONS,Other/NA
15-0537,2015,DEPARTMENTAL VIOLATIONS,Other/NA
15-0538,2015,LACK OF SERVICE,Other/NA
15-0538,2015,LACK OF SERVICE,Other/NA
15-0539,2015,LACK OF SERVICE,Other/NA
15-0540,2015,PHYSICAL ABUSE,Black
15-0540,2015,PHYSICAL ABUSE,Black
15-0541,2015,VERBAL ABUSE,White
15-0542,2015,PHYSICAL ABUSE,Black
15-0543,2015,VERBAL ABUSE,Other/NA
15-0544,2015,DEPARTMENTAL VIOLATIONS,Black
15-0545,2015,PHYSICAL ABUSE,Black
15-0545,2015,PHYSICAL ABUSE,Black
15-0545,2015,PHYSICAL ABUSE,Black
15-0545,2015,PHYSICAL ABUSE,Black
15-0546,2015,VERBAL ABUSE,White
15-0547,2015,LACK OF SERVICE,Other/NA
15-0547,2015,LACK OF SERVICE,Other/NA
15-0548,2015,HARASSMENT,White
15-0549,2015,VERBAL ABUSE,White
15-0549,2015,VERBAL ABUSE,White
15-0550,2015,LACK OF SERVICE,Other/NA
15-0551,2015,VERBAL ABUSE,Black
15-0551,2015,VERBAL ABUSE,Black
15-0552,2015,FALSIFICATION,Black
15-0552,2015,FALSIFICATION,Black
15-0553,2015,LACK OF SERVICE,White
15-0553,2015,LACK OF SERVICE,White
15-0554,2015,LACK OF SERVICE,Black
15-0555,2015,LACK OF SERVICE,Other/NA
15-0556,2015,DEPARTMENTAL VIOLATIONS,White
15-0556,2015,DEPARTMENTAL VIOLATIONS,White
15-0557,2015,LACK OF SERVICE,Black
15-0558,2015,NON-INVESTIGATORY INCIDENT,Black
15-0559,2015,PHYSICAL ABUSE,Other/NA
15-0559,2015,PHYSICAL ABUSE,Other/NA
15-0560,2015,DEPARTMENTAL VIOLATIONS,Black
15-0560,2015,DEPARTMENTAL VIOLATIONS,Black
15-0561,2015,HARASSMENT,White
15-0562,2015,DEPARTMENTAL VIOLATIONS,Other/NA
15-0562,2015,DEPARTMENTAL VIOLATIONS,Other/NA
15-0563,2015,PHYSICAL ABUSE,Black
15-0563,2015,PHYSICAL ABUSE,Black
15-0563,2015,PHYSICAL ABUSE,Black
15-0564,2015,CRIMINAL ALLEGATION,Black
15-0565,2015,CRIMINAL ALLEGATION,Other/NA
15-0565,2015,CRIMINAL ALLEGATION,Other/NA
15-0565,2015,CRIMINAL ALLEGATION,Other/NA
15-0565,2015,CRIMINAL ALLEGATION,Other/NA
15-0565,2015,CRIMINAL ALLEGATION,Other/NA
15-0565,2015,CRIMINAL ALLEGATION,Other/NA
15-0565,2015,CRIMINAL ALLEGATION,Other/NA
15-0565,2015,CRIMINAL ALLEGATION,Other/NA
15-0566,2015,DEPARTMENTAL VIOLATIONS,Black
15-0566,2015,DEPARTMENTAL VIOLATIONS,Black
15-0567,2015,CRIMINAL ALLEGATION,Black
15-0567,2015,CRIMINAL ALLEGATION,Black
15-0567,2015,CRIMINAL ALLEGATION,Black
15-0567,2015,CRIMINAL ALLEGATION,Black
15-0568,2015,PHYSICAL ABUSE,Black
15-0568,2015,PHYSICAL ABUSE,Black
15-0568,2015,PHYSICAL ABUSE,Black
15-0568,2015,PHYSICAL ABUSE,Black
15-0568,2015,PHYSICAL ABUSE,Black
15-0569,2015,DEPARTMENTAL VIOLATIONS,Black
15-0569,2015,DEPARTMENTAL VIOLATIONS,Black
15-0569,2015,DEPARTMENTAL VIOLATIONS,Black
15-0570,2015,DEPARTMENTAL VIOLATIONS,Black
15-0571,2015,PHYSICAL ABUSE,Black
15-0571,2015,PHYSICAL ABUSE,Black
15-0571,2015,PHYSICAL ABUSE,Black
15-0571,2015,PHYSICAL ABUSE,Black
15-0572,2015,LACK OF SERVICE,Other/NA
15-0572,2015,LACK OF SERVICE,Other/NA
15-0572,2015,LACK OF SERVICE,Other/NA
15-0572,2015,LACK OF SERVICE,Other/NA
15-0573,2015,DEPARTMENTAL VIOLATIONS,Other/NA
15-0573,2015,DEPARTMENTAL VIOLATIONS,Other/NA
15-0574,2015,PHYSICAL ABUSE,Other/NA
15-0574,2015,PHYSICAL ABUSE,Other/NA
15-0575,2015,LACK OF SERVICE,Black
15-0575,2015,LACK OF SERVICE,Black
15-0575,2015,LACK OF SERVICE,Black
15-0575,2015,LACK OF SERVICE,Black
15-0575,2015,LACK OF SERVICE,Black
15-0575,2015,LACK OF SERVICE,Black
15-0575,2015,LACK OF SERVICE,Black
15-0576,2015,VERBAL ABUSE,Black
15-0577,2015,LACK OF SERVICE,Black
15-0577,2015,LACK OF SERVICE,Black
15-0577,2015,LACK OF SERVICE,Black
15-0578,2015,VERBAL ABUSE,Black
15-0579,2015,PHYSICAL ABUSE,Black
15-0579,2015,PHYSICAL ABUSE,Black
15-0580,2015,DEPARTMENTAL VIOLATIONS,Other/NA
15-0580,2015,DEPARTMENTAL VIOLATIONS,Other/NA
15-0581,2015,HARASSMENT,Black
15-0581,2015,HARASSMENT,Black
15-0582,2015,LACK OF SERVICE,Other/NA
15-0583,2015,DEPARTMENTAL VIOLATIONS,Black
15-0583,2015,DEPARTMENTAL VIOLATIONS,Black
15-0584,2015,DEPARTMENTAL VIOLATIONS,White
15-0584,2015,DEPARTMENTAL VIOLATIONS,White
15-0584,2015,DEPARTMENTAL VIOLATIONS,White
15-0585,2015,CIVIL RIGHTS COMPLAINT,Other/NA
15-0586,2015,PHYSICAL ABUSE,Other/NA
15-0587,2015,NON-INVESTIGATORY INCIDENT,Black
15-0588,2015,LACK OF SERVICE,Black
15-0589,2015,PHYSICAL ABUSE,Black
15-0589,2015,PHYSICAL ABUSE,Black
15-0589,2015,PHYSICAL ABUSE,Black
15-0589,2015,PHYSICAL ABUSE,Black
15-0589,2015,PHYSICAL ABUSE,Black
15-0590,2015,HARASSMENT,Other/NA
15-0590,2015,HARASSMENT,Other/NA
15-0591,2015,UNPROFESSIONAL CONDUCT,Black
15-0592,2015,DEPARTMENTAL VIOLATIONS,Black
15-0592,2015,DEPARTMENTAL VIOLATIONS,Black
15-0593,2015,DEPARTMENTAL VIOLATIONS,White
15-0593,2015,DEPARTMENTAL VIOLATIONS,White
15-0594,2015,PHYSICAL ABUSE,Black
15-0594,2015,PHYSICAL ABUSE,Black
15-0594,2015,PHYSICAL ABUSE,Black
15-0594,2015,PHYSICAL ABUSE,Black
15-0595,2015,PHYSICAL ABUSE,White
15-0596,2015,LACK OF SERVICE,White
15-0597,2015,PHYSICAL ABUSE,Other/NA
15-0597,2015,PHYSICAL ABUSE,Other/NA
15-0597,2015,PHYSICAL ABUSE,Other/NA
15-0598,2015,DEPARTMENTAL VIOLATIONS,Black
15-0599,2015,PHYSICAL ABUSE,Black
15-0600,2015,PHYSICAL ABUSE,Black
15-0601,2015,DEPARTMENTAL VIOLATIONS,Black
15-0601,2015,DEPARTMENTAL VIOLATIONS,Black
15-0602,2015,HARASSMENT,Black
15-0603,2015,VERBAL ABUSE,Other/NA
15-0604,2015,LACK OF SERVICE,Other/NA
15-0604,2015,LACK OF SERVICE,Other/NA
15-0605,2015,VERBAL ABUSE,Other/NA
15-0606,2015,VERBAL ABUSE,White
15-0606,2015,VERBAL ABUSE,White
15-0607,2015,LACK OF SERVICE,White
15-0608,2015,PHYSICAL ABUSE,Black
15-0608,2015,PHYSICAL ABUSE,Black
15-0609,2015,PHYSICAL ABUSE,White
15-0609,2015,PHYSICAL ABUSE,White
15-0609,2015,PHYSICAL ABUSE,White
15-0609,2015,PHYSICAL ABUSE,White
15-0610,2015,NON-INVESTIGATORY INCIDENT,White
15-0610,2015,NON-INVESTIGATORY INCIDENT,White
15-0611,2015,VERBAL ABUSE,Black
15-0611,2015,VERBAL ABUSE,Black
15-0612,2015,LACK OF SERVICE,Other/NA
15-0612,2015,LACK OF SERVICE,Other/NA
15-0613,2015,VERBAL ABUSE,Other/NA
15-0613,2015,VERBAL ABUSE,Other/NA
15-0614,2015,PHYSICAL ABUSE,Black
15-0614,2015,PHYSICAL ABUSE,Black
15-0615,2015,VERBAL ABUSE,White
15-0615,2015,VERBAL ABUSE,White
15-0616,2015,DEPARTMENTAL VIOLATIONS,Black
15-0616,2015,DEPARTMENTAL VIOLATIONS,Black
15-0617,2015,LACK OF SERVICE,Black
15-0618,2015,PHYSICAL ABUSE,Other/NA
15-0619,2015,CRIMINAL ALLEGATION,Black
15-0619,2015,CRIMINAL ALLEGATION,Black
15-0620,2015,PHYSICAL ABUSE,Black
15-0620,2015,PHYSICAL ABUSE,Black
15-0620,2015,PHYSICAL ABUSE,Black
15-0620,2015,PHYSICAL ABUSE,Black
15-0620,2015,PHYSICAL ABUSE,Black
15-0621,2015,DEPARTMENTAL VIOLATIONS,Other/NA
15-0621,2015,DEPARTMENTAL VIOLATIONS,Other/NA
15-0622,2015,PHYSICAL ABUSE,White
15-0622,2015,PHYSICAL ABUSE,White
15-0623,2015,UNPROFESSIONAL CONDUCT,Other/NA
15-0623,2015,UNPROFESSIONAL CONDUCT,Other/NA
15-0624,2015,VERBAL ABUSE,Black
15-0625,2015,HARASSMENT,Black
15-0626,2015,DEPARTMENTAL VIOLATIONS,Other/NA
15-0626,2015,DEPARTMENTAL VIOLATIONS,Other/NA
15-0627,2015,PHYSICAL ABUSE,White
15-0627,2015,PHYSICAL ABUSE,White
15-0628,2015,PHYSICAL ABUSE,Black
15-0629,2015,DEPARTMENTAL VIOLATIONS,Black
15-0629,2015,DEPARTMENTAL VIOLATIONS,Black
15-0630,2015,LACK OF SERVICE,White
15-0631,2015,VERBAL ABUSE,Black
15-0632,2015,CRIMINAL ALLEGATION,Black
15-0632,2015,CRIMINAL ALLEGATION,Black
15-0632,2015,CRIMINAL ALLEGATION,Black
15-0633,2015,HARASSMENT,Black
15-0634,2015,DEPARTMENTAL VIOLATIONS,Black
15-0634,2015,DEPARTMENTAL VIOLATIONS,Black
15-0635,2015,UNPROFESSIONAL CONDUCT,Other/NA
15-0635,2015,UNPROFESSIONAL CONDUCT,Other/NA
15-0636,2015,DEPARTMENTAL VIOLATIONS,Black
15-0636,2015,DEPARTMENTAL VIOLATIONS,Black
15-0637,2015,DEPARTMENTAL VIOLATIONS,Black
15-0638,2015,DEPARTMENTAL VIOLATIONS,Black
15-0639,2015,DEPARTMENTAL VIOLATIONS,White
15-0640,2015,PHYSICAL ABUSE,Black
15-0641,2015,UNPROFESSIONAL CONDUCT,White
15-0641,2015,UNPROFESSIONAL CONDUCT,White
15-0641,2015,UNPROFESSIONAL CONDUCT,White
15-0641,2015,UNPROFESSIONAL CONDUCT,White
15-0641,2015,UNPROFESSIONAL CONDUCT,White
15-0642,2015,VERBAL ABUSE,Black
15-0642,2015,VERBAL ABUSE,Black
15-0643,2015,DEPARTMENTAL VIOLATIONS,White
15-0643,2015,DEPARTMENTAL VIOLATIONS,White
15-0643,2015,DEPARTMENTAL VIOLATIONS,White
15-0643,2015,DEPARTMENTAL VIOLATIONS,White
15-0644,2015,HARASSMENT,White
15-0645,2015,VERBAL ABUSE,Black
15-0646,2015,HARASSMENT,Other/NA
15-0646,2015,HARASSMENT,Other/NA
15-0647,2015,HARASSMENT,White
15-0648,2015,CRIMINAL ALLEGATION,Black
15-0648,2015,CRIMINAL ALLEGATION,Black
15-0648,2015,CRIMINAL ALLEGATION,Black
15-0649,2015,VERBAL ABUSE,Other/NA
15-0650,2015,PHYSICAL ABUSE,Black
15-0650,2015,PHYSICAL ABUSE,Black
15-0650,2015,PHYSICAL ABUSE,Black
15-0651,2015,DEPARTMENTAL VIOLATIONS,Black
15-0651,2015,DEPARTMENTAL VIOLATIONS,Black
15-0651,2015,DEPARTMENTAL VIOLATIONS,Black
15-0652,2015,CRIMINAL ALLEGATION,White
15-0653,2015,PHYSICAL ABUSE,Other/NA
15-0653,2015,PHYSICAL ABUSE,Other/NA
15-0654,2015,LACK OF SERVICE,White
15-0654,2015,LACK OF SERVICE,White
15-0654,2015,LACK OF SERVICE,White
15-0654,2015,LACK OF SERVICE,White
15-0655,2015,DEPARTMENTAL VIOLATIONS,White
15-0656,2015,NON-INVESTIGATORY INCIDENT,Black
15-0656,2015,NON-INVESTIGATORY INCIDENT,Black
15-0656,2015,NON-INVESTIGATORY INCIDENT,Black
15-0656,2015,NON-INVESTIGATORY INCIDENT,Black
15-0656,2015,NON-INVESTIGATORY INCIDENT,Black
15-0657,2015,PHYSICAL ABUSE,Black
15-0657,2015,PHYSICAL ABUSE,Black
15-0657,2015,PHYSICAL ABUSE,Black
15-0657,2015,PHYSICAL ABUSE,Black
15-0657,2015,PHYSICAL ABUSE,Black
15-0657,2015,PHYSICAL ABUSE,Black
15-0657,2015,PHYSICAL ABUSE,Black
15-0657,2015,PHYSICAL ABUSE,Black
15-0657,2015,PHYSICAL ABUSE,Black
15-0658,2015,VERBAL ABUSE,White
15-0659,2015,CRIMINAL ALLEGATION,Black
15-0660,2015,PHYSICAL ABUSE,Black
15-0660,2015,PHYSICAL ABUSE,Black
15-0660,2015,PHYSICAL ABUSE,Black
15-0661,2015,DEPARTMENTAL VIOLATIONS,Other/NA
15-0661,2015,DEPARTMENTAL VIOLATIONS,Other/NA
15-0662,2015,LACK OF SERVICE,White
15-0662,2015,LACK OF SERVICE,White
15-0663,2015,HARASSMENT,Other/NA
15-0663,2015,HARASSMENT,Other/NA
15-0663,2015,HARASSMENT,Other/NA
15-0664,2015,LACK OF SERVICE,Other/NA
15-0665,2015,LACK OF SERVICE,Black
15-0665,2015,LACK OF SERVICE,Black
15-0666,2015,LACK OF SERVICE,Other/NA
15-0667,2015,DEPARTMENTAL VIOLATIONS,Black
15-0668,2015,PHYSICAL ABUSE,Black
15-0668,2015,PHYSICAL ABUSE,Black
15-0668,2015,PHYSICAL ABUSE,Black
15-0669,2015,VERBAL ABUSE,Other/NA
15-0670,2015,DEPARTMENTAL VIOLATIONS,Black
15-0671,2015,NON-INVESTIGATORY INCIDENT,Black
15-0671,2015,NON-INVESTIGATORY INCIDENT,Black
15-0671,2015,NON-INVESTIGATORY INCIDENT,Black
15-0672,2015,PHYSICAL ABUSE,Black
15-0672,2015,PHYSICAL ABUSE,Black
15-0673,2015,PHYSICAL ABUSE,White
15-0673,2015,PHYSICAL ABUSE,White
15-0674,2015,CRIMINAL ALLEGATION,Black
15-0675,2015,DEPARTMENTAL VIOLATIONS,Black
15-0675,2015,DEPARTMENTAL VIOLATIONS,Black
15-0676,2015,VERBAL ABUSE,White
15-0676,2015,VERBAL ABUSE,White
15-0677,2015,DEPARTMENTAL VIOLATIONS,Other/NA
15-0677,2015,DEPARTMENTAL VIOLATIONS,Other/NA
15-0678,2015,LACK OF SERVICE,White
15-0678,2015,LACK OF SERVICE,White
15-0679,2015,DEPARTMENTAL VIOLATIONS,Other/NA
15-0679,2015,DEPARTMENTAL VIOLATIONS,Other/NA
15-0680,2015,CRIMINAL ALLEGATION,Black
15-0681,2015,PHYSICAL ABUSE,Black
15-0682,2015,NON-INVESTIGATORY INCIDENT,Other/NA
15-0683,2015,LACK OF SERVICE,Black
15-0683,2015,LACK OF SERVICE,Black
15-0684,2015,LACK OF SERVICE,Black
15-0685,2015,PHYSICAL ABUSE,Black
15-0685,2015,PHYSICAL ABUSE,Black
15-0685,2015,PHYSICAL ABUSE,Black
15-0685,2015,PHYSICAL ABUSE,Black
15-0686,2015,DEPARTMENTAL VIOLATIONS,Other/NA
15-0686,2015,DEPARTMENTAL VIOLATIONS,Other/NA
15-0686,2015,DEPARTMENTAL VIOLATIONS,Other/NA
15-0687,2015,NON-INVESTIGATORY INCIDENT,Black
15-0687,2015,NON-INVESTIGATORY INCIDENT,Black
15-0688,2015,VERBAL ABUSE,Black
15-0689,2015,LACK OF SERVICE,White
15-0690,2015,HARASSMENT,Black
15-0691,2015,LACK OF SERVICE,White
15-0692,2015,CRIMINAL ALLEGATION,Black
15-0692,2015,CRIMINAL ALLEGATION,Black
15-0692,2015,CRIMINAL ALLEGATION,Black
15-0692,2015,CRIMINAL ALLEGATION,Black
15-0692,2015,CRIMINAL ALLEGATION,Black
15-0692,2015,CRIMINAL ALLEGATION,Black
15-0692,2015,CRIMINAL ALLEGATION,Black
15-0692,2015,CRIMINAL ALLEGATION,Black
15-0693,2015,CRIMINAL ALLEGATION,White
15-0693,2015,CRIMINAL ALLEGATION,White
15-0694,2015,DEPARTMENTAL VIOLATIONS,Black
15-0694,2015,DEPARTMENTAL VIOLATIONS,Black
15-0694,2015,DEPARTMENTAL VIOLATIONS,Black
15-0695,2015,DEPARTMENTAL VIOLATIONS,Black
